family,miss_rate,inflation_rate,policy,seed,episodes,cost,success,wrong_route,confirmed,support_size
support_calibration,0.05,0.0,conservative_tao,20,500,2.804000000000014,0.986,0.014,1.0,2.0
support_calibration,0.05,0.0,conservative_tao,21,500,2.804000000000013,0.986,0.014,1.0,2.0
support_calibration,0.05,0.0,conservative_tao,22,500,2.7600000000000113,0.99,0.01,1.0,2.0
support_calibration,0.05,0.0,conservative_tao,23,500,2.782000000000011,0.988,0.012,1.0,2.0
support_calibration,0.05,0.0,conservative_tao,24,500,2.8700000000000134,0.98,0.02,1.0,2.0
support_calibration,0.05,0.0,conservative_tao,25,500,2.804000000000012,0.986,0.014,1.0,2.0
support_calibration,0.05,0.0,conservative_tao,26,500,2.716000000000009,0.994,0.006,1.0,2.0
support_calibration,0.05,0.0,conservative_tao,27,500,2.716000000000011,0.994,0.006,1.0,2.0
support_calibration,0.05,0.0,conservative_tao,28,500,2.936000000000016,0.974,0.026,1.0,2.0
support_calibration,0.05,0.0,conservative_tao,29,500,2.782000000000012,0.988,0.012,1.0,2.0
support_calibration,0.05,0.0,entropy_commit,0,500,2.594,0.946,0.054,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,1,500,2.638,0.942,0.058,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,2,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,3,500,2.726,0.934,0.066,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,4,500,2.55,0.95,0.05,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,5,500,2.638,0.942,0.058,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,6,500,2.44,0.96,0.04,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,7,500,2.396,0.964,0.036,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,8,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,9,500,2.484,0.956,0.044,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,10,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,11,500,2.594,0.946,0.054,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,12,500,2.682,0.938,0.062,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,13,500,2.418,0.962,0.038,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,14,500,2.594,0.946,0.054,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,15,500,2.66,0.94,0.06,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,16,500,2.418,0.962,0.038,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,17,500,2.726,0.934,0.066,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,18,500,2.638,0.942,0.058,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,19,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,20,500,2.374,0.966,0.034,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,21,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,22,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,23,500,2.572,0.948,0.052,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,24,500,2.594,0.946,0.054,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,25,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,26,500,2.704,0.936,0.064,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,27,500,2.704,0.936,0.064,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,28,500,2.462,0.958,0.042,0.0,1.0
support_calibration,0.05,0.0,entropy_commit,29,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,0,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,1,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,2,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,3,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,4,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,5,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,6,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,7,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,8,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,9,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,10,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.0,voi_correct_support,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,0,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,1,500,2.682,0.938,0.062,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,2,500,2.704,0.936,0.064,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,3,500,2.704,0.936,0.064,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,4,500,2.572,0.948,0.052,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,5,500,2.418,0.962,0.038,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,6,500,2.66,0.94,0.06,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,7,500,2.55,0.95,0.05,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,8,500,2.418,0.962,0.038,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,9,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,10,500,2.682,0.938,0.062,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,11,500,2.484,0.956,0.044,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,12,500,2.484,0.956,0.044,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,13,500,2.462,0.958,0.042,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,14,500,2.704,0.936,0.064,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,15,500,2.396,0.964,0.036,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,16,500,2.594,0.946,0.054,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,17,500,2.55,0.95,0.05,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,18,500,2.704,0.936,0.064,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,19,500,2.572,0.948,0.052,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,20,500,2.572,0.948,0.052,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,21,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,22,500,2.396,0.964,0.036,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,23,500,2.77,0.93,0.07,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,24,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,25,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,26,500,2.572,0.948,0.052,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,27,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,28,500,2.33,0.97,0.03,0.0,1.0
support_calibration,0.05,0.1,tao_nominal,29,500,2.594,0.946,0.054,0.0,1.0
support_calibration,0.05,0.1,support_inflated_tao,0,500,2.602,0.95,0.05,0.08,1.08
support_calibration,0.05,0.1,support_inflated_tao,1,500,2.5982000000000007,0.952,0.048,0.108,1.108
support_calibration,0.05,0.1,support_inflated_tao,2,500,2.4519,0.964,0.036,0.086,1.086
support_calibration,0.05,0.1,support_inflated_tao,3,500,2.7134000000000014,0.942,0.058,0.116,1.116
support_calibration,0.05,0.1,support_inflated_tao,4,500,2.3587999999999996,0.974,0.026,0.112,1.112
support_calibration,0.05,0.1,support_inflated_tao,5,500,2.622800000000003,0.95,0.05,0.112,1.112
support_calibration,0.05,0.1,support_inflated_tao,6,500,2.6072,0.95,0.05,0.088,1.088
support_calibration,0.05,0.1,support_inflated_tao,7,500,2.6474000000000015,0.948,0.052,0.116,1.116
support_calibration,0.05,0.1,support_inflated_tao,8,500,2.5192,0.958,0.042,0.088,1.088
support_calibration,0.05,0.1,support_inflated_tao,9,500,2.5607000000000006,0.956,0.044,0.118,1.118
support_calibration,0.05,0.1,support_inflated_tao,10,500,2.533500000000001,0.958,0.042,0.11,1.11
support_calibration,0.05,0.1,support_inflated_tao,11,500,2.4804,0.962,0.038,0.096,1.096
support_calibration,0.05,0.1,support_inflated_tao,12,500,2.564500000000002,0.954,0.046,0.09,1.09
support_calibration,0.05,0.1,support_inflated_tao,13,500,2.599500000000001,0.952,0.048,0.11,1.11
support_calibration,0.05,0.1,support_inflated_tao,14,500,2.4480999999999997,0.966,0.034,0.114,1.114
support_calibration,0.05,0.1,support_inflated_tao,15,500,2.6616000000000013,0.946,0.054,0.104,1.104
support_calibration,0.05,0.1,support_inflated_tao,16,500,2.4156999999999997,0.968,0.032,0.098,1.098
support_calibration,0.05,0.1,support_inflated_tao,17,500,2.5813,0.952,0.048,0.082,1.082
support_calibration,0.05,0.1,support_inflated_tao,18,500,2.5451000000000015,0.956,0.044,0.094,1.094
support_calibration,0.05,0.1,support_inflated_tao,19,500,2.517900000000001,0.958,0.042,0.086,1.086
support_calibration,0.05,0.1,support_inflated_tao,20,500,2.6435000000000004,0.948,0.052,0.11,1.11
support_calibration,0.05,0.1,support_inflated_tao,21,500,2.6551000000000005,0.946,0.054,0.094,1.094
support_calibration,0.05,0.1,support_inflated_tao,22,500,2.6188999999999996,0.95,0.05,0.106,1.106
support_calibration,0.05,0.1,support_inflated_tao,23,500,2.5567000000000006,0.954,0.046,0.078,1.078
support_calibration,0.05,0.1,support_inflated_tao,24,500,2.4066000000000005,0.968,0.032,0.084,1.084
support_calibration,0.05,0.1,support_inflated_tao,25,500,2.6176,0.95,0.05,0.104,1.104
support_calibration,0.05,0.1,support_inflated_tao,26,500,2.6085000000000007,0.95,0.05,0.09,1.09
support_calibration,0.05,0.1,support_inflated_tao,27,500,2.6421000000000006,0.946,0.054,0.074,1.074
support_calibration,0.05,0.1,support_inflated_tao,28,500,2.543800000000001,0.956,0.044,0.092,1.092
support_calibration,0.05,0.1,support_inflated_tao,29,500,2.669300000000001,0.944,0.056,0.082,1.082
support_calibration,0.05,0.1,conservative_tao,0,500,2.848000000000014,0.982,0.018,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,1,500,2.7600000000000118,0.99,0.01,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,2,500,2.716000000000009,0.994,0.006,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,3,500,2.826000000000014,0.984,0.016,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,4,500,2.760000000000012,0.99,0.01,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,5,500,2.804000000000012,0.986,0.014,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,6,500,2.6500000000000083,1.0,0.0,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,7,500,2.8700000000000134,0.98,0.02,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,8,500,2.8040000000000145,0.986,0.014,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,9,500,2.760000000000009,0.99,0.01,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,10,500,2.738000000000011,0.992,0.008,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,11,500,2.804000000000013,0.986,0.014,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,12,500,2.760000000000011,0.99,0.01,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,13,500,2.7600000000000113,0.99,0.01,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,14,500,2.7820000000000134,0.988,0.012,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,15,500,2.69400000000001,0.996,0.004,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,16,500,2.71600000000001,0.994,0.006,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,17,500,2.826000000000012,0.984,0.016,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,18,500,2.848000000000015,0.982,0.018,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,19,500,2.8260000000000134,0.984,0.016,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,20,500,2.6940000000000093,0.996,0.004,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,21,500,2.69400000000001,0.996,0.004,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,22,500,2.8040000000000127,0.986,0.014,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,23,500,2.738000000000012,0.992,0.008,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,24,500,2.6940000000000093,0.996,0.004,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,25,500,2.7820000000000125,0.988,0.012,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,26,500,2.760000000000011,0.99,0.01,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,27,500,2.760000000000011,0.99,0.01,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,28,500,2.7820000000000116,0.988,0.012,1.0,2.0
support_calibration,0.05,0.1,conservative_tao,29,500,2.8040000000000127,0.986,0.014,1.0,2.0
support_calibration,0.05,0.1,entropy_commit,0,500,2.462,0.958,0.042,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,1,500,2.44,0.96,0.04,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,2,500,2.396,0.964,0.036,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,3,500,2.484,0.956,0.044,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,4,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,5,500,2.726,0.934,0.066,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,6,500,2.638,0.942,0.058,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,7,500,2.418,0.962,0.038,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,8,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,9,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,10,500,2.44,0.96,0.04,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,11,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,12,500,2.66,0.94,0.06,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,13,500,2.572,0.948,0.052,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,14,500,2.726,0.934,0.066,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,15,500,2.638,0.942,0.058,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,16,500,2.462,0.958,0.042,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,17,500,2.33,0.97,0.03,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,18,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,19,500,2.726,0.934,0.066,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,20,500,2.484,0.956,0.044,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,21,500,2.418,0.962,0.038,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,22,500,2.484,0.956,0.044,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,23,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,24,500,2.484,0.956,0.044,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,25,500,2.374,0.966,0.034,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,26,500,2.682,0.938,0.062,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,27,500,2.462,0.958,0.042,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,28,500,2.638,0.942,0.058,0.0,1.0
support_calibration,0.05,0.1,entropy_commit,29,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,0,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,1,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,2,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,3,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,4,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,5,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,6,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,7,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,8,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,9,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,10,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,11,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,12,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,13,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,14,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,15,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,16,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,17,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,18,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,19,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,20,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,21,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,22,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,23,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,24,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,25,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,26,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,27,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,28,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.1,voi_correct_support,29,500,2.0,1.0,0.0,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,0,500,2.594,0.946,0.054,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,1,500,2.77,0.93,0.07,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,2,500,2.396,0.964,0.036,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,3,500,2.462,0.958,0.042,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,4,500,2.44,0.96,0.04,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,5,500,2.44,0.96,0.04,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,6,500,2.748,0.932,0.068,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,7,500,2.792,0.928,0.072,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,8,500,2.374,0.966,0.034,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,9,500,2.374,0.966,0.034,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,10,500,2.616,0.944,0.056,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,11,500,2.462,0.958,0.042,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,12,500,2.572,0.948,0.052,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,13,500,2.616,0.944,0.056,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,14,500,2.594,0.946,0.054,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,15,500,2.616,0.944,0.056,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,16,500,2.44,0.96,0.04,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,17,500,2.506,0.954,0.046,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,18,500,2.55,0.95,0.05,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,19,500,2.814,0.926,0.074,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,20,500,2.814,0.926,0.074,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,21,500,2.484,0.956,0.044,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,22,500,2.682,0.938,0.062,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,23,500,2.66,0.94,0.06,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,24,500,2.594,0.946,0.054,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,25,500,2.66,0.94,0.06,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,26,500,2.748,0.932,0.068,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,27,500,2.462,0.958,0.042,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,28,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.2,tao_nominal,29,500,2.528,0.952,0.048,0.0,1.0
support_calibration,0.05,0.2,support_inflated_tao,0,500,2.6852000000000027,0.95,0.05,0.208,1.208
support_calibration,0.05,0.2,support_inflated_tao,1,500,2.421200000000001,0.974,0.026,0.208,1.208
support_calibration,0.05,0.2,support_inflated_tao,2,500,2.6153000000000013,0.956,0.044,0.202,1.202
support_calibration,0.05,0.2,support_inflated_tao,3,500,2.517000000000001,0.966,0.034,0.22,1.22
support_calibration,0.05,0.2,support_inflated_tao,4,500,2.712400000000003,0.948,0.052,0.216,1.216
support_calibration,0.05,0.2,support_inflated_tao,5,500,2.532500000000001,0.964,0.036,0.21,1.21
support_calibration,0.05,0.2,support_inflated_tao,6,500,2.537600000000002,0.962,0.038,0.184,1.184
support_calibration,0.05,0.2,support_inflated_tao,7,500,2.5298999999999996,0.964,0.036,0.206,1.206
support_calibration,0.05,0.2,support_inflated_tao,8,500,2.6335000000000015,0.956,0.044,0.23,1.23
support_calibration,0.05,0.2,support_inflated_tao,9,500,2.6761000000000013,0.95,0.05,0.194,1.194
support_calibration,0.05,0.2,support_inflated_tao,10,500,2.5713000000000013,0.96,0.04,0.202,1.202
support_calibration,0.05,0.2,support_inflated_tao,11,500,2.828900000000002,0.938,0.062,0.226,1.226
support_calibration,0.05,0.2,support_inflated_tao,12,500,2.4819000000000013,0.966,0.034,0.166,1.166
support_calibration,0.05,0.2,support_inflated_tao,13,500,2.6904000000000026,0.95,0.05,0.216,1.216
support_calibration,0.05,0.2,support_inflated_tao,14,500,2.831500000000004,0.938,0.062,0.23,1.23
support_calibration,0.05,0.2,support_inflated_tao,15,500,2.557,0.96,0.04,0.18,1.18
support_calibration,0.05,0.2,support_inflated_tao,16,500,2.5118,0.966,0.034,0.212,1.212
support_calibration,0.05,0.2,support_inflated_tao,17,500,2.608799999999999,0.956,0.044,0.192,1.192
support_calibration,0.05,0.2,support_inflated_tao,18,500,2.5351000000000012,0.964,0.036,0.214,1.214
support_calibration,0.05,0.2,support_inflated_tao,19,500,2.5585000000000013,0.964,0.036,0.25,1.25
support_calibration,0.05,0.2,support_inflated_tao,20,500,2.5118,0.966,0.034,0.212,1.212
support_calibration,0.05,0.2,support_inflated_tao,21,500,2.642500000000002,0.954,0.046,0.21,1.21
support_calibration,0.05,0.2,support_inflated_tao,22,500,2.541500000000002,0.962,0.038,0.19,1.19
support_calibration,0.05,0.2,support_inflated_tao,23,500,2.694200000000001,0.948,0.052,0.188,1.188
support_calibration,0.05,0.2,support_inflated_tao,24,500,2.513100000000002,0.966,0.034,0.214,1.214
support_calibration,0.05,0.2,support_inflated_tao,25,500,2.597200000000001,0.958,0.042,0.208,1.208
support_calibration,0.05,0.2,support_inflated_tao,26,500,2.598500000000001,0.958,0.042,0.21,1.21
support_calibration,0.05,0.2,support_inflated_tao,27,500,2.487200000000002,0.968,0.032,0.208,1.208
support_calibration,0.05,0.2,support_inflated_tao,28,500,2.5338000000000007,0.964,0.036,0.212,1.212
support_calibration,0.05,0.2,support_inflated_tao,29,500,2.572600000000002,0.96,0.04,0.204,1.204
support_calibration,0.05,0.2,conservative_tao,0,500,2.8040000000000127,0.986,0.014,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,1,500,2.760000000000012,0.99,0.01,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,2,500,2.8480000000000163,0.982,0.018,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,3,500,2.7380000000000115,0.992,0.008,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,4,500,2.71600000000001,0.994,0.006,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,5,500,2.738000000000011,0.992,0.008,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,6,500,2.804000000000011,0.986,0.014,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,7,500,2.7820000000000125,0.988,0.012,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,8,500,2.672000000000009,0.998,0.002,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,9,500,2.7600000000000127,0.99,0.01,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,10,500,2.8040000000000145,0.986,0.014,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,11,500,2.80400000000001,0.986,0.014,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,12,500,2.69400000000001,0.996,0.004,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,13,500,2.73800000000001,0.992,0.008,1.0,2.0
support_calibration,0.05,0.2,conservative_tao,14,500,2.870000000000015,0.98,0.02,1.0,2.0
