family,action_count,nuisance_bits,policy,seed,episodes,cost,success,steps,mode_senses,nuisance_senses,wasted_senses,max_world_states,max_tao_edges,max_regret_width
multi_action,3,32,tao_regret,10,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,11,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,12,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,13,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,14,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,15,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,16,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,17,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,18,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,19,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,20,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,21,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,22,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,23,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,24,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,25,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,26,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,27,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,28,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,tao_regret,29,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,0,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,1,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,2,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,3,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,4,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,5,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,6,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,7,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,8,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,9,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,10,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,11,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,12,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,13,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,14,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,15,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,16,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,17,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,18,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,19,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,20,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,21,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,22,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,23,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,24,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,25,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,26,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,27,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,28,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,voi_oracle,29,250,2.0300000000000002,1.0,2.0,1.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,0,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,1,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,2,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,3,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,4,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,5,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,6,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,7,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,8,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,9,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,10,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,11,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,12,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,13,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,14,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,15,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,16,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,17,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,18,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,19,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,20,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,21,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,22,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,23,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,24,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,25,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,26,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,27,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,28,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,entropy_gain,29,250,5.87,1.0,34.0,1.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,0,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,1,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,2,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,3,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,4,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,5,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,6,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,7,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,8,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,9,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,10,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,11,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,12,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,13,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,14,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,15,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,16,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,17,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,18,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,19,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,20,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,21,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,22,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,23,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,24,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,25,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,26,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,27,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,28,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,mutual_info_proxy,29,250,6.22,1.0,35.0,2.0,32.0,32.0,12884901888,3,4.34
multi_action,3,32,minimax,0,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,1,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,2,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,3,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,4,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,5,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,6,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,7,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,8,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,9,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,10,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,11,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,12,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,13,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,14,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,15,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,16,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,17,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,18,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,19,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,20,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,21,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,22,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,23,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,24,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,25,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,26,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,27,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,28,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,minimax,29,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,0,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,1,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,2,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,3,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,4,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,5,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,6,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,7,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,8,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,9,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,10,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,11,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,12,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,13,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,14,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,15,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,16,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,17,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,18,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,19,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,20,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,21,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,22,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,23,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,24,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,25,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,26,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,27,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,28,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,3,32,mean_belief,29,250,3.766666666666667,0.3333333333333333,1.0,0.0,0.0,0.0,12884901888,3,4.34
multi_action,5,0,tao_edge,0,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,1,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,2,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,3,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,4,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,5,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,6,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,7,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,8,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,9,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,10,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,11,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,12,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,13,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,14,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,15,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,16,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,17,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,18,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,19,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,20,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,21,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,22,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,23,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,24,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,25,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,26,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,27,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,28,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_edge,29,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,0,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,1,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,2,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,3,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,4,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,5,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,6,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,7,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,8,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,9,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,10,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,11,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,12,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,13,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,14,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,15,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,16,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,17,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,18,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,19,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,20,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,21,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,22,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,23,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,24,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,25,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,26,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,27,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,28,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,tao_regret,29,250,2.51,1.0,3.0,2.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,0,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,1,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,2,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,3,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,4,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,5,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,6,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,7,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,8,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,9,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,10,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,11,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,12,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
multi_action,5,0,voi_oracle,13,250,2.06,1.0,2.0,1.0,0.0,0.0,5,10,5.49
