family,gates,nuisance_bits,policy,seed,episodes,cost,gate_success,trajectory_success,mode_senses,nuisance_senses,recovery_cost,max_world_states
long_horizon,4,32,voi_oracle,28,180,8.0,1.0,1.0,4.0,0.0,0.0,34359738368.0
long_horizon,4,32,voi_oracle,29,180,8.0,1.0,1.0,4.0,0.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,0,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,1,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,2,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,3,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,4,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,5,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,6,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,7,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,8,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,9,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,10,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,11,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,12,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,13,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,14,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,15,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,16,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,17,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,18,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,19,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,20,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,21,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,22,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,23,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,24,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,25,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,26,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,27,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,28,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,entropy_threshold,29,180,33.60000000000007,1.0,1.0,4.0,128.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,0,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,1,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,2,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,3,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,4,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,5,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,6,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,7,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,8,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,9,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,10,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,11,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,12,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,13,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,14,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,15,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,16,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,17,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,18,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,19,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,20,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,21,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,22,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,23,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,24,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,25,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,26,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,27,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,28,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,uncertainty_count,29,180,32.800000000000104,1.0,1.0,4.0,124.0,0.0,34359738368.0
long_horizon,4,32,qmdp,0,180,31.92222222222222,0.5013888888888889,0.08333333333333333,0.0,0.0,5.983333333333333,34359738368.0
long_horizon,4,32,qmdp,1,180,32.77777777777778,0.4861111111111111,0.044444444444444446,0.0,0.0,6.166666666666667,34359738368.0
long_horizon,4,32,qmdp,2,180,33.166666666666664,0.4791666666666667,0.06666666666666667,0.0,0.0,6.25,34359738368.0
long_horizon,4,32,qmdp,3,180,33.24444444444445,0.4777777777777778,0.05555555555555555,0.0,0.0,6.266666666666667,34359738368.0
long_horizon,4,32,qmdp,4,180,32.93333333333333,0.48333333333333334,0.05555555555555555,0.0,0.0,6.2,34359738368.0
long_horizon,4,32,qmdp,5,180,30.288888888888888,0.5305555555555556,0.06111111111111111,0.0,0.0,5.633333333333334,34359738368.0
long_horizon,4,32,qmdp,6,180,30.91111111111111,0.5194444444444445,0.10555555555555556,0.0,0.0,5.766666666666667,34359738368.0
long_horizon,4,32,qmdp,7,180,31.844444444444445,0.5027777777777778,0.05,0.0,0.0,5.966666666666667,34359738368.0
long_horizon,4,32,qmdp,8,180,31.68888888888889,0.5055555555555555,0.07222222222222222,0.0,0.0,5.933333333333334,34359738368.0
long_horizon,4,32,qmdp,9,180,30.91111111111111,0.5194444444444445,0.09444444444444444,0.0,0.0,5.766666666666667,34359738368.0
long_horizon,4,32,qmdp,10,180,32.31111111111111,0.49444444444444446,0.08333333333333333,0.0,0.0,6.066666666666666,34359738368.0
long_horizon,4,32,qmdp,11,180,33.78888888888889,0.46805555555555556,0.05555555555555555,0.0,0.0,6.383333333333334,34359738368.0
long_horizon,4,32,qmdp,12,180,32.544444444444444,0.49027777777777776,0.03888888888888889,0.0,0.0,6.116666666666666,34359738368.0
long_horizon,4,32,qmdp,13,180,32.0,0.5,0.05555555555555555,0.0,0.0,6.0,34359738368.0
long_horizon,4,32,qmdp,14,180,32.388888888888886,0.4930555555555556,0.044444444444444446,0.0,0.0,6.083333333333333,34359738368.0
long_horizon,4,32,qmdp,15,180,30.833333333333332,0.5208333333333334,0.1,0.0,0.0,5.75,34359738368.0
long_horizon,4,32,qmdp,16,180,31.844444444444445,0.5027777777777778,0.09444444444444444,0.0,0.0,5.966666666666667,34359738368.0
long_horizon,4,32,qmdp,17,180,30.366666666666667,0.5291666666666667,0.11666666666666667,0.0,0.0,5.65,34359738368.0
long_horizon,4,32,qmdp,18,180,31.844444444444445,0.5027777777777778,0.06111111111111111,0.0,0.0,5.966666666666667,34359738368.0
long_horizon,4,32,qmdp,19,180,30.6,0.525,0.06111111111111111,0.0,0.0,5.7,34359738368.0
long_horizon,4,32,qmdp,20,180,32.077777777777776,0.4986111111111111,0.05,0.0,0.0,6.016666666666667,34359738368.0
long_horizon,4,32,qmdp,21,180,30.288888888888888,0.5305555555555556,0.1,0.0,0.0,5.633333333333334,34359738368.0
long_horizon,4,32,qmdp,22,180,30.677777777777777,0.5236111111111111,0.06111111111111111,0.0,0.0,5.716666666666667,34359738368.0
long_horizon,4,32,qmdp,23,180,32.31111111111111,0.49444444444444446,0.08333333333333333,0.0,0.0,6.066666666666666,34359738368.0
long_horizon,4,32,qmdp,24,180,30.6,0.525,0.05555555555555555,0.0,0.0,5.7,34359738368.0
long_horizon,4,32,qmdp,25,180,31.533333333333335,0.5083333333333333,0.07777777777777778,0.0,0.0,5.9,34359738368.0
long_horizon,4,32,qmdp,26,180,31.3,0.5125,0.05,0.0,0.0,5.85,34359738368.0
long_horizon,4,32,qmdp,27,180,33.55555555555556,0.4722222222222222,0.06111111111111111,0.0,0.0,6.333333333333333,34359738368.0
long_horizon,4,32,qmdp,28,180,33.08888888888889,0.48055555555555557,0.044444444444444446,0.0,0.0,6.233333333333333,34359738368.0
long_horizon,4,32,qmdp,29,180,33.477777777777774,0.4736111111111111,0.027777777777777776,0.0,0.0,6.316666666666666,34359738368.0
long_horizon,4,32,robust_hedge,0,180,18.744444444444387,0.8569444444444444,0.55,0.0,0.0,1.1444444444444444,34359738368.0
long_horizon,4,32,robust_hedge,1,180,18.755555555555496,0.8555555555555555,0.5444444444444444,0.0,0.0,1.1555555555555554,34359738368.0
long_horizon,4,32,robust_hedge,2,180,18.755555555555496,0.8555555555555555,0.5277777777777778,0.0,0.0,1.1555555555555554,34359738368.0
long_horizon,4,32,robust_hedge,3,180,18.78888888888883,0.8513888888888889,0.5055555555555555,0.0,0.0,1.1888888888888889,34359738368.0
long_horizon,4,32,robust_hedge,4,180,18.833333333333275,0.8458333333333333,0.5333333333333333,0.0,0.0,1.2333333333333334,34359738368.0
long_horizon,4,32,robust_hedge,5,180,18.76666666666661,0.8541666666666666,0.5444444444444444,0.0,0.0,1.1666666666666667,34359738368.0
long_horizon,4,32,robust_hedge,6,180,18.87777777777772,0.8402777777777778,0.4888888888888889,0.0,0.0,1.2777777777777777,34359738368.0
long_horizon,4,32,robust_hedge,7,180,18.722222222222165,0.8597222222222223,0.5833333333333334,0.0,0.0,1.1222222222222222,34359738368.0
long_horizon,4,32,robust_hedge,8,180,18.944444444444386,0.8319444444444445,0.45555555555555555,0.0,0.0,1.3444444444444446,34359738368.0
long_horizon,4,32,robust_hedge,9,180,18.888888888888832,0.8388888888888889,0.5111111111111111,0.0,0.0,1.288888888888889,34359738368.0
long_horizon,4,32,robust_hedge,10,180,18.68888888888883,0.8638888888888889,0.5444444444444444,0.0,0.0,1.0888888888888888,34359738368.0
long_horizon,4,32,robust_hedge,11,180,18.87777777777772,0.8402777777777778,0.5055555555555555,0.0,0.0,1.2777777777777777,34359738368.0
long_horizon,4,32,robust_hedge,12,180,18.79999999999994,0.85,0.5055555555555555,0.0,0.0,1.2,34359738368.0
long_horizon,4,32,robust_hedge,13,180,18.644444444444385,0.8694444444444445,0.5833333333333334,0.0,0.0,1.0444444444444445,34359738368.0
long_horizon,4,32,robust_hedge,14,180,18.911111111111055,0.8361111111111111,0.5,0.0,0.0,1.3111111111111111,34359738368.0
long_horizon,4,32,robust_hedge,15,180,18.811111111111053,0.8486111111111111,0.5222222222222223,0.0,0.0,1.211111111111111,34359738368.0
long_horizon,4,32,robust_hedge,16,180,18.89999999999994,0.8375,0.4888888888888889,0.0,0.0,1.3,34359738368.0
long_horizon,4,32,robust_hedge,17,180,18.755555555555496,0.8555555555555555,0.5555555555555556,0.0,0.0,1.1555555555555554,34359738368.0
long_horizon,4,32,robust_hedge,18,180,18.833333333333275,0.8458333333333333,0.55,0.0,0.0,1.2333333333333334,34359738368.0
long_horizon,4,32,robust_hedge,19,180,18.922222222222164,0.8347222222222223,0.49444444444444446,0.0,0.0,1.3222222222222222,34359738368.0
long_horizon,4,32,robust_hedge,20,180,18.911111111111055,0.8361111111111111,0.4722222222222222,0.0,0.0,1.3111111111111111,34359738368.0
long_horizon,4,32,robust_hedge,21,180,18.59999999999994,0.875,0.5666666666666667,0.0,0.0,1.0,34359738368.0
long_horizon,4,32,robust_hedge,22,180,18.57777777777772,0.8777777777777778,0.6166666666666667,0.0,0.0,0.9777777777777777,34359738368.0
long_horizon,4,32,robust_hedge,23,180,18.71111111111105,0.8611111111111112,0.5722222222222222,0.0,0.0,1.1111111111111112,34359738368.0
long_horizon,4,32,robust_hedge,24,180,18.67777777777772,0.8652777777777778,0.5611111111111111,0.0,0.0,1.0777777777777777,34359738368.0
long_horizon,4,32,robust_hedge,25,180,18.744444444444387,0.8569444444444444,0.5444444444444444,0.0,0.0,1.1444444444444444,34359738368.0
long_horizon,4,32,robust_hedge,26,180,18.733333333333274,0.8583333333333333,0.5222222222222223,0.0,0.0,1.1333333333333333,34359738368.0
long_horizon,4,32,robust_hedge,27,180,18.733333333333274,0.8583333333333333,0.5944444444444444,0.0,0.0,1.1333333333333333,34359738368.0
long_horizon,4,32,robust_hedge,28,180,18.855555555555497,0.8430555555555556,0.5166666666666667,0.0,0.0,1.2555555555555555,34359738368.0
long_horizon,4,32,robust_hedge,29,180,18.833333333333275,0.8458333333333333,0.46111111111111114,0.0,0.0,1.2333333333333334,34359738368.0
long_horizon,8,0,receding_tao,0,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,1,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,2,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,3,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,4,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,5,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,6,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,7,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,8,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,9,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,10,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,11,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,12,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,13,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,14,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,15,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,16,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,17,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,18,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,19,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,20,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,21,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,22,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,23,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,24,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,25,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,26,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,27,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,28,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,receding_tao,29,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,0,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,1,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,2,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,3,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,4,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,5,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,6,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,7,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,8,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,9,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,10,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,11,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,12,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,13,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,14,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,15,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,16,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,17,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,18,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,19,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,20,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,21,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,22,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,23,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,24,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,25,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,26,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,27,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,28,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,horizon2_tao,29,180,13.599999999999955,1.0,1.0,4.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,0,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,1,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,2,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,3,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,4,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,5,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,6,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,7,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,8,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,9,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,10,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,11,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,12,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,13,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,14,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,15,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,16,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,17,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,18,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,19,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,20,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,21,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,22,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,23,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,24,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,25,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,26,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,27,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,28,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,voi_oracle,29,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,0,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,1,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,2,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,3,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,4,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,5,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,6,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,7,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,8,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,9,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,10,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,11,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,12,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,13,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,14,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,15,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,16,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,17,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,18,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,19,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,20,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,21,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,22,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,23,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,24,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,25,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,26,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,27,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,28,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,entropy_threshold,29,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,uncertainty_count,0,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,uncertainty_count,1,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,uncertainty_count,2,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,uncertainty_count,3,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,uncertainty_count,4,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,uncertainty_count,5,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
long_horizon,8,0,uncertainty_count,6,180,16.0,1.0,1.0,8.0,0.0,0.0,16.0
